customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,last_update,active
264,1,Gwendolyn,May,gwendolyn.may@sakilacustomer.org,269,TRUE,2006-02-14,49:45.7,1
265,2,Jennie,Terry,jennie.terry@sakilacustomer.org,270,TRUE,2006-02-14,49:45.7,1
266,2,Nora,Herrera,nora.herrera@sakilacustomer.org,271,TRUE,2006-02-14,49:45.7,1
267,1,Margie,Wade,margie.wade@sakilacustomer.org,272,TRUE,2006-02-14,49:45.7,1
268,1,Nina,Soto,nina.soto@sakilacustomer.org,273,TRUE,2006-02-14,49:45.7,1
269,1,Cassandra,Walters,cassandra.walters@sakilacustomer.org,274,TRUE,2006-02-14,49:45.7,1
270,1,Leah,Curtis,leah.curtis@sakilacustomer.org,275,TRUE,2006-02-14,49:45.7,1
271,1,Penny,Neal,penny.neal@sakilacustomer.org,276,TRUE,2006-02-14,49:45.7,0
272,1,Kay,Caldwell,kay.caldwell@sakilacustomer.org,277,TRUE,2006-02-14,49:45.7,1
273,2,Priscilla,Lowe,priscilla.lowe@sakilacustomer.org,278,TRUE,2006-02-14,49:45.7,1
274,1,Naomi,Jennings,naomi.jennings@sakilacustomer.org,279,TRUE,2006-02-14,49:45.7,1
275,2,Carole,Barnett,carole.barnett@sakilacustomer.org,280,TRUE,2006-02-14,49:45.7,1
276,1,Brandy,Graves,brandy.graves@sakilacustomer.org,281,TRUE,2006-02-14,49:45.7,1
277,2,Olga,Jimenez,olga.jimenez@sakilacustomer.org,282,TRUE,2006-02-14,49:45.7,1
278,2,Billie,Horton,billie.horton@sakilacustomer.org,283,TRUE,2006-02-14,49:45.7,1
279,2,Dianne,Shelton,dianne.shelton@sakilacustomer.org,284,TRUE,2006-02-14,49:45.7,1
280,2,Tracey,Barrett,tracey.barrett@sakilacustomer.org,285,TRUE,2006-02-14,49:45.7,1
281,2,Leona,Obrien,leona.obrien@sakilacustomer.org,286,TRUE,2006-02-14,49:45.7,1
282,2,Jenny,Castro,jenny.castro@sakilacustomer.org,287,TRUE,2006-02-14,49:45.7,1
283,1,Felicia,Sutton,felicia.sutton@sakilacustomer.org,288,TRUE,2006-02-14,49:45.7,1
284,1,Sonia,Gregory,sonia.gregory@sakilacustomer.org,289,TRUE,2006-02-14,49:45.7,1
285,1,Miriam,Mckinney,miriam.mckinney@sakilacustomer.org,290,TRUE,2006-02-14,49:45.7,1
286,1,Velma,Lucas,velma.lucas@sakilacustomer.org,291,TRUE,2006-02-14,49:45.7,1
287,2,Becky,Miles,becky.miles@sakilacustomer.org,292,TRUE,2006-02-14,49:45.7,1
288,1,Bobbie,Craig,bobbie.craig@sakilacustomer.org,293,TRUE,2006-02-14,49:45.7,1
289,1,Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,294,TRUE,2006-02-14,49:45.7,1
290,1,Kristina,Chambers,kristina.chambers@sakilacustomer.org,295,TRUE,2006-02-14,49:45.7,1
291,1,Toni,Holt,toni.holt@sakilacustomer.org,296,TRUE,2006-02-14,49:45.7,1
292,2,Misty,Lambert,misty.lambert@sakilacustomer.org,297,TRUE,2006-02-14,49:45.7,1
293,2,Mae,Fletcher,mae.fletcher@sakilacustomer.org,298,TRUE,2006-02-14,49:45.7,1
294,2,Shelly,Watts,shelly.watts@sakilacustomer.org,299,TRUE,2006-02-14,49:45.7,1
295,1,Daisy,Bates,daisy.bates@sakilacustomer.org,300,TRUE,2006-02-14,49:45.7,1
296,2,Ramona,Hale,ramona.hale@sakilacustomer.org,301,TRUE,2006-02-14,49:45.7,1
297,1,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,302,TRUE,2006-02-14,49:45.7,1
298,1,Erika,Pena,erika.pena@sakilacustomer.org,303,TRUE,2006-02-14,49:45.7,1
299,2,James,Gannon,james.gannon@sakilacustomer.org,304,TRUE,2006-02-14,49:45.7,1
300,1,John,Farnsworth,john.farnsworth@sakilacustomer.org,305,TRUE,2006-02-14,49:45.7,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
